timestamp,session_id,current_time_str,action,sentiment,confidence,close,style,engine_decision,engine_reason,regime,ter,net_progress_3,momentum_slope,retracement_depth,velocity_increasing,regime_momentum,v_reversal
2025-07-07 12:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25432.400390625,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfied eligibility matrix.,,0.08,-6.6,,,False,,
2025-07-07 12:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25447.55078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.29,17.3,,,False,,
2025-07-07 12:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25442.099609375,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfies eligibility matrix or confidence threshold.,,0.08,-5.9,,,True,,
2025-07-07 13:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25431.55078125,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.17,-18.6,,,False,,
2025-07-07 13:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25457.5,NONE,EXECUTED,No eligible style satisfied; all Style Eligibility Matrix flags are false. Cannot initiate a position.,,0.14,31.7,,,False,,
2025-07-07 13:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25451.19921875,NONE,EXECUTED,No eligible style satisfied; all false in matrix. Cannot trade after 13:30 without LSRM eligibility.,,0.17,2.4,,,False,,
2025-07-07 13:45:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,25457.19921875,VBD,EXECUTED,"Style VBD selected because volatility breakout condition met. Rejected ORE, REMR, ITC, LSRM due to eligibility false or style mismatch.",,0.02,9.3,,,False,,
2025-07-07 14:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25463.150390625,NONE,EXECUTED,Style ORE rejected due to false expansion; REMR rejected for no extreme location; ITC/VBD require stronger trend/volume; LSRM prohibited after 14:30.,,0.21,10.4,,,False,,
2025-07-07 14:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25457.75,NONE,EXECUTED,"Style ORE rejected due to false expansion; REMR rejected as location unknown; ITC, VBD, LSRM ineligible per matrix.",,0.17,8.6,,,False,,
2025-07-07 14:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25437.400390625,NONE,EXECUTED,No style eligible per matrix; LSRM disabled at 14:30; all other styles false.,,0.23,-14.7,,,True,,
2025-07-07 14:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25423.55078125,NONE,EXECUTED,No style eligible per matrix; cannot trade in LATE_SESSION_RISK_OFF mode at 14:45 IST.,,0.42,-29.6,,,False,,
2025-07-07 15:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25456.19921875,NONE,EXECUTED,"Style [LATE_SESSION_RISK_OFF] selected because Time >= 14:30 restricts new positions. Rejected [OPENING_RANGE_EXPANSION, RANGE_EXTREME_MEAN_REVERSION, INTRADAY_TREND_CONTINUATION, VOLATILITY_BREAK] because Style Eligibility Matrix is false for all.",,0.34,30.9,,,False,,
2025-07-07 15:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25457.30078125,NONE,EXECUTED,Style LSRM active but time >=14:30 prohibits new positions; all other styles ineligible per matrix.,,0.42,16.1,,,False,,
2025-07-08 09:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25464.69921875,NONE,EXECUTED,No eligible style satisfied; all false in matrix. Cannot trade.,,0.0,9.8,,,False,,
2025-07-08 09:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25478.900390625,NONE,EXECUTED,"Style ORE rejected due to false expansion; REMR rejected as location unknown; ITC, VBD, LSRM ineligible. Confidence below minimum thresholds.",,0.07,4.5,,,False,,
2025-07-08 10:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25455.849609375,NONE,EXECUTED,"Style ORE rejected due to false expansion signal; REMR rejected as location unknown and no stall observed; ITC, VBD, LSRM ineligible per matrix.",,0.18,-15.7,,,False,,
2025-07-08 10:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25459.94921875,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC requires trending structure not present; VBD lacks compression break; LSRM time condition fails. No style satisfied eligibility matrix.,,0.12,1.9,,,False,,
2025-07-08 10:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25448.400390625,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.0,0.2,,,False,,
2025-07-08 10:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25435.05078125,NONE,EXECUTED,Style ORE rejected due to false expansion; REMR rejected for no extreme location; ITC rejected by micro bias; VBD lacks compression; LSRM not in late session. No style meets eligibility or confidence threshold.,,0.27,-14.0,,,False,,
2025-07-08 11:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25436.55078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.2,-9.9,,,False,,
2025-07-08 11:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25437.650390625,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.08,-13.7,,,False,,
2025-07-08 11:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25447.650390625,NONE,EXECUTED,No style eligible per matrix; confidence below minimum thresholds for all styles.,,0.31,11.1,,,False,,
2025-07-08 11:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25440.849609375,NONE,EXECUTED,No style eligible per matrix; confidence below minimum thresholds for all styles.,,0.14,-5.1,,,False,,
2025-07-08 12:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25450.80078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.2,14.2,,,False,,
2025-07-08 12:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25453.30078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.21,3.8,,,False,,
2025-07-08 12:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25474.25,NONE,EXECUTED,Style REMR eligible but location unknown; Style ITC requires trending structure not present; Style VBD needs compression break not observed; no style meets minimum confidence threshold.,,0.28,24.3,,,False,,
2025-07-08 12:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25471.05078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum (0.45). Other styles ineligible. Selected_style=NONE.,,0.18,4.9,,,False,,
2025-07-08 13:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25470.19921875,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No eligible style meets minimum confidence threshold.,,0.04,1.8,,,False,,
2025-07-08 13:15:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,25475.900390625,VBD,EXECUTED,Style VBD selected because volatility break confirmed with ATR=31.5 and compression mode. Rejected ORE because no opening range expansion. Rejected REMR because location unknown.,,0.06,2.2,,,False,,
2025-07-08 13:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25460.19921875,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC not aligned with trend; VBD lacks compression; LSRM prohibited after 14:30. Confidence below minimum thresholds for all tradable styles.,,0.15,-14.8,,,True,,
2025-07-08 13:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25472.349609375,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.07,-1.1,,,False,,
2025-07-08 14:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25470.80078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.26,1.0,,,False,,
2025-07-08 14:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25459.80078125,NONE,EXECUTED,Style REMR eligible but confidence below minimum threshold of 0.45; other styles not eligible.,,0.31,-15.3,,,False,,
2025-07-08 14:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25461.55078125,NONE,EXECUTED,Style [REMR] eligible but confidence (0.25) below minimum (0.45). Style [ITC] and others not eligible. No style meets required confidence.,,0.17,1.0,,,False,,
2025-07-08 14:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25455.55078125,NONE,EXECUTED,No style eligible per matrix; cannot trade in LATE_SESSION_RISK_OFF mode at 14:45 IST.,,0.05,-1.8,,,False,,
2025-07-08 15:00:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,25504.05078125,ITC,EXECUTED,"Style ITC selected because trending structure with shallow retracement. Rejected ORE, REMR, VBD, LSRM because ineligible or insufficient confidence.",,0.59,51.2,,,False,,
2025-07-08 15:15:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,25523.0,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement. Rejected ORE and REMR due to session phase and location unknown.,,0.42,40.7,,,False,,
2025-07-09 09:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25488.25,NONE,EXECUTED,Style ORE rejected because OPENING_RANGE_EXPANSION eligibility is false; REMR rejected because RANGE_EXTREME_MEAN_REVERSION eligibility is false; ITC rejected because INTRADAY_TREND_CONTINUATION eligibility is false; VBD rejected because VOLATILITY_BREAK eligibility is false. No style meets eligibility criteria at 09:30 IST in RANGE mode with NEUTRAL micro bias and insufficient confidence.,,0.0,-34.8,,,False,,
2025-07-09 09:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25489.0,NONE,EXECUTED,Style ORE rejected due to false expansion signal; REMR ineligible per matrix; ITC requires trend context absent; VBD lacks compression break; LSRM not in session phase. No eligible style meets minimum confidence threshold.,,0.02,5.8,,,False,,
2025-07-09 10:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.45,25504.650390625,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC not aligned with breakout; VBD lacks compression; LSRM time invalid. No style satisfied structural or confidence thresholds.,,0.15,20.8,,,False,,
2025-07-09 10:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25531.80078125,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC lacks volume expansion; VBD requires compression break not present; LSRM time condition fails. No style satisfied structural or confidence thresholds.,,0.45,14.4,,,False,,
2025-07-09 10:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25522.44921875,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC requires trending structure not present; VBD lacks compression break; LSRM time condition fails. No style met minimum confidence of 0.45 or 0.55 or 0.70.,,0.16,-5.2,,,False,,
2025-07-09 10:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25530.19921875,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC requires trending structure not present; VBD lacks compression break; LSRM not in late session. No style satisfied eligibility or confidence threshold.,,0.01,11.5,,,False,,
2025-07-09 11:00:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,25519.5,VBD,EXECUTED,"Style VBD selected because volatility break detected with ATR=31.9 and compression mode. Rejected ORE, REMR, ITC, LSRM because eligibility false or confidence below minimum.",,0.14,-6.9,,,False,,
2025-07-09 11:15:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.9199999999999999,25539.30078125,ITC,EXECUTED,ITC Blocked: Trend Quality Inefficient (TER 0.25),,0.25,15.9,,,False,,
2025-07-09 11:30:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,25542.849609375,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns; REMR rejected due to no extreme location; ORE rejected as not early expansion phase.,,0.38,8.7,,,False,,
2025-07-09 11:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25528.55078125,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.22,-16.2,,,False,,
2025-07-09 12:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25521.80078125,NONE,EXECUTED,Style [REMR] rejected because location is UNKNOWN; Style [ITC] rejected due to insufficient trend strength and volume contraction; Style [VBD] rejected as no volatility break detected; Style [ORE] ineligible per matrix. No eligible style satisfies structural alignment.,,0.24,-9.6,,,False,,
2025-07-09 12:15:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,25537.25,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as not early expansion phase.,,0.42,17.7,,,False,,
2025-07-09 12:30:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,25537.30078125,ITC,EXECUTED,Style ITC selected because trend_up and pullback normal. Rejected ORE because not early expansion. Rejected REMR because no extreme location.,,0.15,-0.6,,,False,,
2025-07-09 12:45:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.45,25536.25,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as not early expansion phase.,,0.03,-4.1,,,False,,
2025-07-09 13:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25490.5,NONE,EXECUTED,"Style ORE rejected due to false eligibility; REMR rejected as location unknown and confidence below minimum; ITC, VBD, LSRM ineligible. No style meets structural or directional criteria.",,0.66,-42.8,,,True,,
2025-07-09 13:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25523.94921875,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.11,-7.7,,,False,,
2025-07-09 13:30:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.75,25531.80078125,ITC,EXECUTED,Style ITC selected because trending structure with shallow retracement aligns. REMR rejected due to no extreme location. ORE and VBD ineligible.,,0.32,6.4,,,False,,
2025-07-09 13:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25524.05078125,NONE,EXECUTED,No style eligible per matrix; cannot trade in LATE session (13:45 IST is before 14:30 risk-off rule but no eligible style satisfies location or volatility conditions).,,0.24,-8.4,,,False,,
2025-07-09 14:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25525.94921875,NONE,EXECUTED,No style eligible per matrix; cannot trade in LATE session (14:00 IST).,,0.05,-0.6,,,False,,
2025-07-09 14:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25520.099609375,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM prohibited after 14:30. No style satisfies eligibility matrix or confidence threshold.,,0.03,-9.8,,,True,,
2025-07-09 14:30:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.25,25457.400390625,ITC,EXECUTED,"Style ITC selected because trending structure with shallow retracement eligible. Rejected ORE, REMR, VBD, LSRM because not applicable.",,0.66,-72.9,,,False,,
2025-07-09 14:45:00,BACKTEST_20260119_150947,,HOLD,STRENGTH,0.25,25458.150390625,ITC,EXECUTED,Style ITC selected because trend_down with shallow retracement aligns. REMR rejected due to no extreme location. ORE rejected as session is LATE.,,0.43,-33.9,,,False,,
2025-07-09 15:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25475.099609375,NONE,EXECUTED,"Style LSRM selected because Time >=14:30 blocks new positions. Rejected ORE, REMR, ITC, VBD because Style Eligibility Matrix is false for all.",,0.03,5.7,,,False,,
2025-07-09 15:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25470.099609375,NONE,EXECUTED,"Style [LATE_SESSION_RISK_OFF] selected because Time >= 14:30 restricts new positions. Rejected [OPENING_RANGE_EXPANSION, RANGE_EXTREME_MEAN_REVERSION, INTRADAY_TREND_CONTINUATION, VOLATILITY_BREAK] because Style Eligibility Matrix is false for all.",,0.41,8.3,,,False,,
2025-07-10 09:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25444.650390625,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.0,-20.0,,,False,,
2025-07-10 09:45:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.25,25453.5,ORE,EXECUTED,Style ORE selected because minutes_since_open=30 aligns with opening range expansion. Rejected REMR because location is UNKNOWN and price not stalled at S/P/R.,,0.01,2.6,,,False,,
2025-07-10 10:00:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25420.25,NONE,EXECUTED,No style eligible per matrix; cannot trade in RANGE mode at 10:00 IST.,,0.14,-18.3,,,False,,
2025-07-10 10:15:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25418.150390625,NONE,EXECUTED,No style eligible per matrix; cannot trade.,,0.0,-8.4,,,False,,
2025-07-10 10:30:00,BACKTEST_20260119_150947,,HOLD,NEUTRAL,0.0,25420.75,NONE,EXECUTED,Style ORE rejected due to false eligibility; REMR ineligible; ITC ineligible; VBD ineligible; LSRM not in late session. No style satisfies eligibility matrix or confidence threshold.,,0.01,7.7,,,False,,
2025-07-10 10:45:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.75,25403.55078125,ITC,EXECUTED,Style ITC selected because trending down with shallow retracement and volume contraction aligns with continuation setup. REMR rejected due to no extreme location; ORE rejected as not early expansion phase.,,0.29,-17.7,,,False,,
2025-07-10 11:00:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.5,25379.900390625,ITC,EXECUTED,Style ITC selected because trending down with shallow retracement and volume contraction aligns with continuation setup. REMR rejected due to no extreme location; ORE rejected as not early expansion phase.,,0.51,-32.2,,,False,,
2025-07-10 11:15:00,BACKTEST_20260119_150947,,HOLD,WEAKNESS,0.45,25386.75,ITC,EXECUTED,"Style ITC selected because trending down with shallow retracement and volume contraction aligns with continuation play. Rejected ORE because not expanding from range, REMR because no clear stall at extreme level, VBD because no volatility break.",,0.04,-2.2,,,False,,
